ts,ms,pump,manual_override,alert,reason,context,rec_ms,tTop,tMid,tBot,dT_tb,pressure_hPa,lux,irObj,irAmb,airT,airRH,tds_mV,tds_sat,micRMS,DOproxy,ml_on,ml_pred,ml_conf,ml_used,extra
1758845616.766572,361201,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1001.0,108.9,22.53,20.35,19.4,69,0,False,0.0,9.05,True,calm,0.656,False,
1758845617.7744708,362209,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1000.9,108.7,22.59,20.35,19.4,69,5,False,0.0,9.05,True,calm,0.656,False,
1758845618.766058,363201,False,False,False,none,night,0,19.44,19.56,19.87,-0.44,1001.0,108.8,22.63,20.35,19.4,69,0,False,0.0,9.05,True,calm,0.656,False,
1758845619.817308,364209,False,False,False,none,night,0,19.5,19.62,19.87,-0.37,1001.0,108.9,22.57,20.37,19.4,69,0,False,0.0,9.04,True,calm,0.656,False,
1758845620.763445,365201,False,False,False,none,night,0,19.44,19.56,19.87,-0.44,1001.0,109.0,22.47,20.35,19.4,69,0,False,0.0,9.05,True,calm,0.656,False,
1758845621.774204,366209,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1001.0,108.9,22.43,20.37,19.4,69,0,False,0.0,9.05,True,calm,0.656,False,
1758845622.7762828,367201,False,False,False,none,night,0,19.44,19.62,19.87,-0.44,1000.9,108.9,22.41,20.35,19.4,69,2,False,0.0,9.04,True,calm,0.656,False,
1758845623.811027,368209,False,False,False,none,night,0,19.5,19.62,19.87,-0.37,1000.9,108.8,22.47,20.33,19.4,69,0,False,0.0,9.04,True,calm,0.656,False,
1758845624.7670279,369201,False,False,False,none,night,0,19.5,19.62,19.94,-0.44,1001.0,108.8,22.51,20.35,19.4,69,0,False,0.0,9.04,True,calm,0.656,False,
1758845625.7774148,370209,False,False,False,none,night,0,19.44,19.62,19.87,-0.44,1001.0,108.8,22.37,20.35,19.4,69,0,False,0.0,9.04,True,calm,0.656,False,
1758845626.765158,371201,False,False,False,none,night,0,19.44,19.56,19.87,-0.44,1000.9,108.9,22.51,20.35,19.4,69,0,False,0.0,9.05,True,calm,0.656,False,
1758845627.775656,372209,False,False,False,none,night,0,19.44,19.62,19.87,-0.44,1000.9,108.9,22.29,20.33,19.4,69,0,False,90.5,9.04,True,human-tap,0.277,False,
1758845628.768199,373201,False,False,False,none,night,0,19.44,19.56,19.87,-0.44,1001.0,108.9,22.31,20.35,19.4,69,0,False,0.0,9.05,True,calm,0.656,False,
1758845629.7770371,374209,False,False,False,none,night,0,19.44,19.56,19.87,-0.44,1000.9,108.9,22.35,20.31,19.4,69,6,False,0.0,9.05,True,uniform-overheat,0.793,False,
1758845630.766617,375201,False,False,False,none,night,0,19.44,19.62,19.87,-0.44,1001.0,109.0,22.37,20.31,19.4,69,0,False,0.0,9.04,True,calm,0.656,False,
1758845631.77761,376209,False,False,False,none,night,0,19.5,19.62,19.87,-0.37,1001.0,109.0,22.41,20.33,19.4,69,5,False,0.0,9.04,True,calm,0.656,False,
1758845632.76846,377201,False,False,False,none,night,0,19.44,19.62,19.87,-0.44,1000.9,109.0,22.35,20.33,19.4,69,0,False,0.0,9.04,True,calm,0.656,False,
1758845633.7759821,378209,False,False,False,none,night,0,19.44,19.56,19.87,-0.44,1001.1,108.9,22.29,20.31,19.4,69,0,False,0.0,9.05,True,calm,0.656,False,
1758845634.7682471,379201,False,False,False,none,night,0,19.5,19.62,19.87,-0.37,1000.9,108.9,22.35,20.33,19.4,69,0,False,5.1,9.04,True,calm,0.656,False,
1758845637.013087,380209,False,False,False,human_tap,night,0,19.5,19.56,19.87,-0.37,1000.9,108.9,22.37,20.33,19.4,69,5,False,90.52,9.05,True,human-tap,0.277,False,
1758845637.228312,381665,False,False,False,none,night,0,19.44,19.62,19.87,-0.44,1001.0,108.9,22.51,20.35,19.4,69,0,False,0.0,9.04,True,calm,0.656,False,
1758845638.220941,382657,False,False,False,none,night,0,19.44,19.56,19.87,-0.44,1001.0,108.9,22.29,20.31,19.4,69,0,False,0.0,9.05,True,calm,0.656,False,
1758845640.724277,383665,False,False,False,none,night,0,19.44,19.62,19.94,-0.5,1001.0,108.9,22.31,20.31,19.4,69,0,False,0.0,9.04,True,calm,0.656,False,
1758845640.942963,385377,False,False,False,none,night,0,19.44,19.56,19.87,-0.44,1000.9,108.8,22.53,20.31,19.4,69,0,False,0.0,9.05,True,calm,0.656,False,
1758845641.932925,386369,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1001.0,108.9,22.51,20.31,19.4,69,0,False,0.0,9.05,True,calm,0.656,False,
1758845642.924512,387361,False,False,False,none,night,0,19.44,19.56,19.87,-0.44,1001.0,108.8,22.47,20.29,19.3,69,2,False,0.0,9.05,True,calm,0.656,False,
1758845643.934001,388369,False,False,False,none,night,0,19.44,19.62,19.87,-0.44,1001.0,108.9,22.41,20.33,19.3,69,0,False,0.0,9.04,True,calm,0.656,False,
1758845644.9262238,389361,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1001.0,108.8,22.41,20.31,19.3,69,0,False,0.0,9.05,True,calm,0.656,False,
1758845645.935701,390369,False,False,False,none,night,0,19.44,19.62,19.94,-0.5,1001.0,108.9,22.51,20.31,19.3,69,0,False,90.37,9.04,True,human-tap,0.277,False,
1758845646.927726,391361,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1000.9,108.9,22.51,20.33,19.3,69,0,False,0.0,9.05,True,calm,0.656,False,
1758845647.977311,392369,False,False,False,none,night,0,19.44,19.62,19.87,-0.44,1000.9,108.9,22.53,20.29,19.3,69,0,False,0.0,9.04,True,calm,0.656,False,
1758845648.926653,393361,False,False,False,none,night,0,19.44,19.56,19.87,-0.44,1000.9,108.9,22.47,20.31,19.3,69,0,False,90.49,9.05,True,human-tap,0.277,False,
1758845649.932331,394369,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1000.8,108.9,22.51,20.33,19.3,69,0,False,0.0,9.05,True,calm,0.656,False,
1758845650.9270139,395361,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1001.0,108.8,22.57,20.31,19.3,69,0,False,0.0,9.05,True,calm,0.656,False,
1758845651.9329479,396369,False,False,False,none,night,0,19.44,19.56,19.87,-0.44,1001.1,108.9,22.53,20.33,19.3,69,0,False,28.56,9.05,True,uniform-overheat,0.484,False,
1758845653.1171122,397377,False,False,False,human_tap,night,0,19.5,19.62,19.87,-0.37,1001.0,108.9,22.57,20.31,19.3,70,0,False,5.39,9.04,True,calm,0.656,False,
1758845653.933231,398369,False,False,False,none,night,0,19.44,19.56,19.87,-0.44,1000.8,108.8,22.59,20.31,19.3,70,3,False,0.0,9.05,True,calm,0.656,False,
1758845654.928939,399361,False,False,False,none,night,0,19.44,19.56,19.87,-0.44,1000.9,108.9,22.65,20.31,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845655.9321768,400369,False,False,False,none,night,0,19.44,19.56,19.87,-0.44,1000.9,108.9,22.69,20.33,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845656.940224,401377,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1000.9,108.9,22.65,20.33,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845659.470418,402369,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1000.9,108.9,22.51,20.31,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845659.675989,404113,False,False,False,none,night,0,19.44,19.56,19.87,-0.44,1000.9,108.9,22.51,20.31,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845660.6712918,405105,False,False,False,none,night,0,19.44,19.56,19.87,-0.44,1000.9,108.9,22.31,20.33,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845661.676766,406113,False,False,False,none,night,0,19.44,19.62,19.87,-0.44,1001.0,108.9,22.37,20.31,19.3,70,6,False,90.51,9.04,True,human-tap,0.281,False,
1758845662.849121,407105,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1000.9,108.8,22.47,20.29,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845663.6796522,408113,False,False,False,none,night,0,19.44,19.56,19.87,-0.44,1000.9,108.9,22.53,20.33,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845666.1608582,409105,False,False,False,none,night,0,19.44,19.56,19.87,-0.44,1001.0,108.8,22.57,20.33,19.3,70,9,False,0.0,9.05,True,uniform-overheat,0.793,False,
1758845666.397434,410817,False,False,False,none,night,0,19.44,19.56,19.87,-0.44,1000.9,108.8,22.57,20.31,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845667.37658,411809,False,False,False,none,night,0,19.44,19.56,19.87,-0.44,1000.9,108.9,22.63,20.33,19.3,70,9,False,128.01,9.05,True,human-tap,0.285,False,
1758845668.386293,412817,False,False,False,none,night,0,19.5,19.62,19.87,-0.37,1000.9,108.8,22.51,20.35,19.3,70,0,False,0.0,9.04,True,calm,0.656,False,
1758845669.394408,413809,False,False,False,none,night,0,19.44,19.56,19.87,-0.44,1000.9,108.8,22.59,20.33,19.3,70,5,False,0.0,9.05,True,calm,0.656,False,
1758845670.405874,414801,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1000.9,108.9,22.69,20.33,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845671.380447,415809,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1001.0,106.8,23.05,20.35,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845673.621092,416817,False,False,False,none,night,0,19.5,19.56,19.94,-0.44,1000.8,107.6,22.77,20.35,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845673.837004,418273,False,False,False,none,night,0,19.44,19.56,19.87,-0.44,1000.9,108.1,22.65,20.33,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845674.845582,419281,False,False,False,none,night,0,19.5,19.62,19.87,-0.37,1001.0,108.1,22.63,20.33,19.3,70,0,False,0.0,9.04,True,calm,0.656,False,
1758845677.3279092,420273,False,False,False,none,night,0,19.44,19.56,19.87,-0.44,1000.9,108.1,22.69,20.33,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845677.550472,421985,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1001.0,108.1,22.71,20.35,19.3,70,0,False,14.24,9.05,True,calm,0.43,False,
1758845678.541545,422977,False,False,False,none,night,0,19.44,19.56,19.87,-0.44,1001.0,108.1,22.63,20.33,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845679.549859,423985,False,False,False,none,night,0,19.44,19.56,19.87,-0.44,1000.8,106.5,22.95,20.33,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845682.035133,424977,False,False,False,none,night,0,19.44,19.56,19.87,-0.44,1001.0,107.0,22.75,20.35,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845682.306963,426673,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1000.9,108.3,22.65,20.33,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845683.2496672,427681,False,False,False,none,night,0,19.44,19.56,19.87,-0.44,1000.9,106.2,23.09,20.37,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845684.3199658,428689,False,False,False,none,night,0,19.44,19.62,19.87,-0.44,1000.9,107.7,22.65,20.33,19.3,70,6,False,0.0,9.04,True,calm,0.656,False,
1758845685.250208,429681,False,False,False,none,night,0,19.44,19.56,19.87,-0.44,1000.9,107.7,22.57,20.33,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845686.243039,430673,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1000.9,107.6,22.59,20.31,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845687.250266,431681,False,False,False,none,night,0,19.44,19.56,19.87,-0.44,1001.0,107.6,22.75,20.33,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845688.248436,432673,False,False,False,none,night,0,19.44,19.56,19.94,-0.5,1000.9,107.5,22.77,20.35,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845689.249162,433681,False,False,False,none,night,0,19.44,19.56,19.87,-0.44,1001.0,105.9,22.83,20.35,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845690.23896,434673,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1000.9,106.3,22.81,20.33,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845691.2479072,435681,False,False,False,none,night,0,19.44,19.56,19.87,-0.44,1001.0,108.6,22.51,20.35,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845692.244229,436673,False,False,False,none,night,0,19.44,19.56,19.87,-0.44,1001.0,108.7,22.53,20.35,19.3,70,0,False,14.09,9.05,True,calm,0.43,False,
1758845693.249274,437681,False,False,False,human_tap,night,0,19.5,19.62,19.87,-0.37,1001.0,108.7,22.53,20.35,19.3,70,0,False,90.49,9.04,True,human-tap,0.277,False,
1758845694.238705,438673,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1000.9,108.7,22.35,20.33,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845695.247036,439681,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1001.0,108.8,22.47,20.33,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845696.241706,440673,False,False,False,none,night,0,19.5,19.56,19.94,-0.44,1000.9,108.8,22.53,20.33,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845698.73708,441681,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1001.0,108.8,22.53,20.31,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845698.957665,443393,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1000.9,108.9,22.59,20.35,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845699.95259,444385,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1001.1,108.7,22.53,20.35,19.3,70,3,False,0.0,9.05,True,calm,0.656,False,
1758845700.962263,445393,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1001.0,108.7,22.57,20.33,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845701.953055,446385,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1001.0,108.8,22.53,20.33,19.3,70,0,False,48.86,9.05,True,uniform-overheat,0.66,False,
1758845704.2001789,447393,False,False,False,none,night,0,19.5,19.56,19.94,-0.44,1001.0,108.7,22.31,20.37,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845704.416528,448849,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1000.9,108.9,22.51,20.35,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845705.406689,449841,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1001.0,108.9,22.53,20.33,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845706.414332,450849,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1001.0,108.7,22.51,20.33,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845707.406828,451841,False,False,False,none,night,0,19.44,19.56,19.94,-0.5,1000.9,108.8,22.35,20.33,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845708.413731,452849,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1000.9,108.9,22.43,20.31,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845709.407962,453841,False,False,False,none,night,0,19.44,19.62,19.87,-0.44,1001.0,108.9,22.47,20.31,19.3,70,0,False,0.0,9.04,True,calm,0.656,False,
1758845710.559626,454849,False,False,False,none,night,0,19.5,19.56,19.94,-0.44,1000.9,108.7,22.53,20.35,19.3,70,4,False,0.0,9.05,True,calm,0.656,False,
1758845711.405532,455841,False,False,False,none,night,0,19.44,19.56,19.87,-0.44,1000.9,108.6,22.53,20.31,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845712.4132428,456849,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1000.9,108.7,22.59,20.33,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845713.408886,457841,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1000.9,108.7,22.59,20.33,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845715.908622,458849,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1000.9,108.7,22.53,20.33,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845716.1304262,460561,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1000.9,108.6,22.53,20.31,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845718.62764,461569,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1001.0,108.7,22.69,20.35,19.3,70,0,False,90.5,9.05,True,human-tap,0.277,False,
1758845718.847463,463281,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1000.9,108.6,22.25,20.31,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845719.8453372,464273,False,False,False,none,night,0,19.44,19.56,19.87,-0.44,1001.0,108.5,22.41,20.29,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845720.848926,465281,False,False,False,none,night,0,19.44,19.56,19.87,-0.44,1001.0,108.6,22.47,20.33,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845721.839799,466273,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1001.0,108.5,22.57,20.31,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845722.849271,467281,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1000.9,108.6,22.63,20.35,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845723.856408,468273,False,False,False,none,night,0,19.5,19.56,19.94,-0.44,1000.9,108.6,22.53,20.33,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845724.847432,469281,False,False,False,none,night,0,19.5,19.56,19.94,-0.44,1000.9,108.6,22.43,20.33,19.3,70,5,False,0.0,9.05,True,calm,0.656,False,
1758845725.855364,470289,False,False,False,none,night,0,19.5,19.56,19.94,-0.44,1001.0,108.6,22.29,20.29,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845726.8502872,471281,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1001.1,108.6,22.23,20.31,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845727.85518,472289,False,False,False,none,night,0,19.44,19.56,19.87,-0.44,1001.0,108.6,22.29,20.31,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845728.856717,473281,False,False,False,none,night,0,19.44,19.56,19.87,-0.44,1001.0,108.6,22.47,20.29,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845729.841805,474273,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1000.9,108.6,22.51,20.29,19.3,70,3,False,90.43,9.05,True,human-tap,0.277,False,
1758845730.8865888,475281,False,False,False,none,night,0,19.5,19.56,19.94,-0.44,1000.9,108.5,22.63,20.29,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845731.8402429,476273,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1001.0,108.2,22.63,20.31,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845732.852715,477281,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1001.0,108.6,22.63,20.31,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845733.841611,478273,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1000.9,108.5,22.57,20.31,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845734.849107,479281,False,False,False,none,night,0,19.44,19.56,19.87,-0.44,1000.9,108.5,22.53,20.29,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845735.854607,480289,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1000.9,108.5,22.57,20.31,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845738.0919921,481281,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1001.0,108.5,22.53,20.29,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845738.311052,482737,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1000.9,108.4,22.59,20.35,19.3,70,0,False,91.26,9.05,True,human-tap,0.277,False,
1758845740.802583,483745,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1001.0,108.5,22.69,20.33,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845741.0066361,485441,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1001.0,108.5,22.63,20.27,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845742.015525,486449,False,False,False,none,night,0,19.44,19.56,19.87,-0.44,1001.0,108.6,22.63,20.31,19.3,70,2,False,5.47,9.05,True,calm,0.43,False,
1758845743.007041,487441,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1001.1,108.6,22.59,20.31,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845744.0290291,488449,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1001.0,108.6,22.63,20.31,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845745.007284,489441,False,False,False,none,night,0,19.44,19.56,19.87,-0.44,1001.0,108.5,22.63,20.31,19.3,70,7,False,0.0,9.05,True,uniform-overheat,0.793,False,
1758845746.01614,490449,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1001.0,108.5,22.69,20.35,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845747.2209752,491441,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1001.0,108.6,22.57,20.33,19.3,70,0,False,78.85,9.05,True,human-tap,0.395,False,
1758845749.5056808,492449,False,False,False,human_tap,night,0,19.44,19.56,19.87,-0.44,1001.0,108.6,22.53,20.33,19.3,70,0,False,17.47,9.05,True,uniform-overheat,0.445,False,
1758845749.795296,494145,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1001.0,108.5,22.65,20.35,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845750.722238,495153,False,False,False,none,night,0,19.44,19.56,19.87,-0.44,1000.9,108.6,22.51,20.33,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845751.715065,496145,False,False,False,none,night,0,19.44,19.56,19.87,-0.44,1000.9,108.5,22.53,20.31,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845752.716623,497153,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1001.0,108.5,22.47,20.33,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845753.708759,498145,False,False,False,none,night,0,19.44,19.56,19.87,-0.44,1000.9,108.5,22.47,20.31,19.3,70,1,False,0.0,9.05,True,calm,0.656,False,
1758845754.72295,499153,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1001.0,108.6,22.51,20.35,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845755.710878,500145,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1001.0,108.6,22.59,20.33,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845756.855639,501153,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1000.9,108.6,22.59,20.33,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845757.711631,502145,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1000.9,108.6,22.71,20.35,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845758.721566,503153,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1001.0,108.6,22.59,20.33,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845759.711431,504145,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1001.0,108.6,22.59,20.33,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845760.7198331,505153,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1001.0,108.6,22.47,20.29,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845761.708517,506145,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1001.0,108.6,22.63,20.35,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845762.721998,507153,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1000.9,108.7,22.59,20.33,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845763.7123609,508145,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1000.9,108.6,22.59,20.33,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845764.7215848,509153,False,False,False,none,night,0,19.5,19.5,19.87,-0.37,1001.1,108.5,22.63,20.33,19.3,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845765.7098198,510145,False,False,False,none,night,0,19.5,19.5,19.87,-0.37,1001.0,108.5,22.63,20.31,19.3,70,0,False,14.4,9.06,True,calm,0.43,False,
1758845766.720011,511153,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1001.0,108.6,22.57,20.35,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845767.710974,512145,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1001.0,108.6,22.37,20.33,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845768.717323,513153,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1000.9,108.5,22.47,20.31,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845769.860137,514145,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1001.0,108.7,22.57,20.31,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845770.718863,515153,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1001.0,108.6,22.51,20.33,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845771.711156,516145,False,False,False,none,night,0,19.5,19.5,19.87,-0.37,1000.9,108.5,22.57,20.31,19.3,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845772.7203982,517153,False,False,False,none,night,0,19.5,19.5,19.87,-0.37,1000.9,108.6,22.59,20.33,19.3,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845773.711607,518145,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1001.0,108.6,22.47,20.29,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845774.723644,519153,False,False,False,none,night,0,19.5,19.5,19.94,-0.44,1001.0,108.6,22.51,20.31,19.3,70,3,False,0.0,9.06,True,calm,0.656,False,
1758845775.714966,520145,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1001.0,108.6,22.35,20.33,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845776.719446,521153,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1000.9,108.5,22.43,20.31,19.3,70,5,False,0.0,9.05,True,calm,0.656,False,
1758845777.710696,522145,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1001.0,108.5,22.51,20.33,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845778.720304,523153,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1001.0,108.6,22.51,20.33,19.3,70,2,False,18.16,9.05,True,uniform-overheat,0.445,False,
1758845779.757523,524145,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1001.0,108.5,22.43,20.29,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845780.722628,525153,False,False,False,none,night,0,19.5,19.5,19.87,-0.37,1001.0,108.7,22.29,20.29,19.3,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845781.723043,526145,False,False,False,none,night,0,19.44,19.56,19.87,-0.44,1000.9,108.6,22.51,20.31,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845782.725992,527153,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1001.0,108.6,22.47,20.29,19.3,70,0,False,41.94,9.05,True,uniform-overheat,0.66,False,
