ts,ms,pump,manual_override,alert,reason,context,rec_ms,tTop,tMid,tBot,dT_tb,pressure_hPa,lux,irObj,irAmb,airT,airRH,tds_mV,tds_sat,micRMS,DOproxy,ml_on,ml_pred,ml_conf,ml_used
1758401077.930791,85978,False,False,True,tds_spike,day,0,25.19,25.19,25.19,0.0,996.7,158.9,26.65,26.27,25.9,56,436,False,6.24,8.09,True,calm,0.883,True
1758401078.935672,86986,False,False,True,tds_spike,day,0,25.19,25.19,25.12,0.06,996.7,158.8,26.65,26.27,25.9,55,432,False,9.73,8.09,True,calm,0.883,True
1758401079.927465,87978,False,False,True,tds_spike,day,0,25.19,25.19,25.19,0.0,996.7,158.9,26.71,26.27,25.9,55,434,False,10.27,8.09,True,calm,0.883,True
1758401080.936209,88986,False,False,True,tds_spike,day,0,25.19,25.19,25.12,0.06,996.7,159.0,26.65,26.29,25.9,55,426,False,8.28,8.09,True,calm,0.883,True
1758401083.419761,89978,False,False,True,tds_spike,day,0,25.19,25.19,25.19,0.0,996.7,159.0,26.59,26.27,25.9,55,435,False,6.73,8.09,True,calm,0.883,True
1758401084.9226801,91674,False,False,True,tds_spike,day,0,25.19,25.19,25.19,0.0,996.7,158.9,26.61,26.27,25.9,55,436,False,14.3,8.09,True,calm,0.883,True
1758401085.149388,93194,False,False,True,tds_spike,day,0,25.19,25.19,25.12,0.06,996.8,158.9,26.59,26.25,25.9,55,434,False,25.24,8.09,True,calm,0.801,True
1758401086.137024,94186,False,False,True,tds_spike,day,0,25.19,25.19,25.12,0.06,996.7,159.0,26.59,26.27,25.9,55,432,False,0.0,8.09,True,calm,0.996,False
1758401087.1507661,95194,False,False,True,tds_spike,day,0,25.19,25.25,25.19,0.0,996.9,158.8,26.59,26.29,25.9,55,432,False,5.05,8.08,True,calm,0.996,True
1758401088.142717,96186,False,False,True,tds_spike,day,0,25.19,25.19,25.12,0.06,996.7,159.0,26.65,26.27,25.9,55,434,False,10.9,8.09,True,calm,0.883,True
1758401089.14706,97194,False,False,True,tds_spike,day,0,25.19,25.19,25.12,0.06,996.8,159.1,26.67,26.27,25.9,55,436,False,0.0,8.09,True,calm,0.996,False
1758401090.143245,98186,False,False,True,tds_spike,day,0,25.19,25.19,25.19,0.0,996.7,159.0,26.61,26.25,25.9,55,432,False,0.0,8.09,True,calm,0.996,False
1758401091.147233,99194,False,False,True,tds_spike,day,0,25.19,25.19,25.19,0.0,996.7,159.0,26.61,26.27,25.9,55,431,False,15.02,8.09,True,calm,0.891,True
1758401093.681359,100186,False,False,True,tds_spike,day,0,25.19,25.19,25.12,0.06,996.7,158.9,26.59,26.27,25.9,55,447,False,6.17,8.09,True,calm,0.996,True
1758401093.905254,101946,False,False,True,tds_spike,day,0,25.19,25.25,25.19,0.0,996.7,159.0,26.61,26.27,25.9,55,436,False,16.27,8.08,True,calm,0.883,True
1758401094.8906271,102938,False,False,True,tds_spike,day,0,25.19,25.19,25.19,0.0,996.7,158.9,26.61,26.23,25.9,55,434,False,5.64,8.09,True,calm,0.891,True
1758401095.8818371,103930,False,False,True,tds_spike,day,0,25.19,25.19,25.19,0.0,996.7,158.7,26.65,26.27,25.9,55,432,False,11.04,8.09,True,calm,0.891,True
1758401096.890049,104938,False,False,True,tds_spike,day,0,25.19,25.19,25.12,0.06,996.7,159.1,26.61,26.29,25.9,55,436,False,11.8,8.09,True,calm,0.883,True
1758401097.883457,105930,False,False,True,tds_spike,day,0,25.19,25.19,25.19,0.0,996.7,159.1,26.61,26.27,25.9,55,431,False,7.44,8.09,True,calm,0.891,True
1758401098.9353468,106938,False,False,True,tds_spike,day,0,25.19,25.19,25.12,0.06,996.6,159.1,26.59,26.27,25.9,55,436,False,24.48,8.09,True,calm,0.801,True
1758401099.8806012,107930,False,False,True,tds_spike,day,0,25.19,25.19,25.19,0.0,996.7,159.1,26.61,26.29,25.9,56,436,False,37.97,8.09,True,human-tap,0.879,True
1758401100.897525,108938,False,False,True,tds_spike,day,0,25.19,25.19,25.12,0.06,996.8,159.1,26.65,26.27,25.9,56,434,False,13.04,8.09,True,calm,0.891,True
1758401101.8962848,109946,False,False,True,tds_spike,day,0,25.19,25.19,25.19,0.0,996.7,159.1,26.59,26.27,25.9,56,433,False,15.43,8.09,True,calm,0.891,True
1758401102.902018,110938,False,False,True,tds_spike,day,0,25.19,25.19,25.19,0.0,996.8,159.3,26.59,26.27,25.9,56,435,False,0.0,8.09,True,calm,0.996,False
1758401103.901757,111946,False,False,True,tds_spike,day,0,25.19,25.25,25.12,0.06,996.6,159.0,26.59,26.25,25.9,56,447,False,17.11,8.08,True,calm,0.801,True
1758401104.893016,112938,False,False,True,tds_spike,day,0,25.19,25.19,25.12,0.06,996.7,159.1,26.65,26.27,25.9,56,444,False,15.89,8.09,True,calm,0.883,True
1758401105.879369,113930,False,False,True,tds_spike,day,0,25.19,25.25,25.19,0.0,996.7,159.2,26.65,26.29,25.9,56,436,False,13.88,8.08,True,calm,0.891,True
1758401106.892971,114938,False,False,True,tds_spike,day,0,25.19,25.19,25.12,0.06,996.7,159.1,26.59,26.27,25.9,56,430,False,0.0,8.09,True,calm,0.992,False
1758401109.38546,115930,False,False,True,tds_spike,day,0,25.19,25.19,25.19,0.0,996.7,159.1,26.61,26.27,25.9,56,433,False,36.2,8.09,True,human-tap,0.777,True
1758401109.607831,117642,False,False,True,tds_spike,day,0,25.19,25.19,25.12,0.06,996.8,158.9,26.61,26.29,25.9,56,432,False,20.73,8.09,True,calm,0.797,True
1758401110.611371,118650,False,False,True,tds_spike,day,0,25.19,25.19,25.19,0.0,996.7,159.1,26.61,26.27,25.9,56,439,False,0.0,8.09,True,calm,0.996,False
1758401111.6936588,119658,False,False,True,tds_spike,day,0,25.19,25.19,25.19,0.0,996.7,159.2,26.55,26.29,25.9,56,437,False,24.57,8.09,True,calm,0.797,True
1758401112.623745,120650,False,False,True,tds_spike,day,0,25.19,25.19,25.19,0.0,996.7,159.1,26.61,26.21,25.9,56,432,False,7.73,8.09,True,calm,0.887,True
1758401113.5944052,121642,False,False,True,tds_spike,day,0,25.12,25.19,25.19,-0.06,996.7,159.1,26.53,26.23,25.9,56,430,False,11.82,8.09,True,calm,0.887,True
1758401114.604529,122650,False,False,True,tds_spike,day,0,25.19,25.19,25.19,0.0,996.7,158.9,26.59,26.25,25.9,56,436,False,0.0,8.09,True,calm,0.992,False
1758401115.604809,123642,False,False,True,tds_spike,day,0,25.19,25.19,25.12,0.06,996.7,159.0,26.55,26.25,25.9,56,434,False,0.0,8.09,True,calm,0.992,False
1758401116.60094,124650,False,False,True,tds_spike,day,0,25.19,25.19,25.12,0.06,996.7,159.1,26.61,26.29,25.9,56,436,False,7.28,8.09,True,calm,0.887,True
1758401117.596259,125642,False,False,True,tds_spike,day,0,25.19,25.19,25.19,0.0,996.7,159.1,26.61,26.27,25.9,56,437,False,0.0,8.09,True,calm,0.992,False
1758401118.638367,126650,False,False,True,tds_spike,day,0,25.19,25.19,25.19,0.0,996.7,159.0,26.65,26.27,25.9,56,430,False,0.0,8.09,True,calm,0.996,False
1758401119.604577,127642,False,False,True,tds_spike,day,0,25.19,25.19,25.12,0.06,996.7,159.0,26.55,26.27,25.9,56,426,False,5.83,8.09,True,calm,0.887,True
1758401120.609143,128650,False,False,True,tds_spike,day,0,25.19,25.19,25.12,0.06,996.8,159.0,26.61,26.29,25.9,56,425,False,0.0,8.09,True,calm,0.996,False
1758401122.8825018,129642,False,False,True,tds_spike,day,0,25.19,25.19,25.19,0.0,996.7,158.9,26.67,26.27,25.9,56,436,False,0.0,8.09,True,calm,0.996,False
1758401123.1201038,131162,False,False,True,tds_spike,day,0,25.19,25.19,25.12,0.06,996.7,158.8,26.61,26.27,25.9,56,432,False,7.38,8.09,True,calm,0.887,True
1758401124.109239,132154,False,False,True,tds_spike,day,0,25.19,25.19,25.12,0.06,996.7,158.7,26.55,26.27,25.9,56,434,False,0.0,8.09,True,calm,0.996,False
1758401125.4303129,133162,False,False,True,tds_spike,day,0,25.19,25.25,25.12,0.06,996.7,158.7,26.61,26.27,25.9,56,423,False,5.62,8.08,True,calm,0.785,True
1758401126.107528,134154,False,False,True,tds_spike,day,0,25.19,25.19,25.12,0.06,996.8,158.9,26.65,26.27,25.9,56,435,False,7.24,8.09,True,calm,0.887,True
1758401213.5757298,60522,False,False,False,none,day,0,25.12,25.19,25.12,0.0,996.7,159.1,26.65,26.25,25.9,55,435,False,20.88,8.09,True,calm,0.801,True
1758401215.9113102,61514,False,False,False,none,day,0,25.12,25.19,25.12,0.0,996.7,159.2,26.67,26.25,25.9,55,420,False,19.41,8.09,True,calm,0.797,True
1758401217.1384661,64074,False,False,False,none,day,0,25.12,25.19,25.12,0.0,996.7,158.9,26.55,26.25,25.9,55,434,False,12.3,8.09,True,calm,0.883,True
1758401218.132787,65082,False,False,False,none,day,0,25.12,25.19,25.19,-0.06,996.7,158.9,26.61,26.25,25.9,55,431,False,6.87,8.09,True,calm,0.883,True
1758401219.118071,66074,False,False,True,tds_spike,day,0,25.12,25.19,25.12,0.0,996.6,158.9,26.61,26.25,25.9,55,435,False,7.3,8.09,True,calm,0.883,True
1758401221.445837,67082,False,False,True,tds_spike,day,0,25.19,25.19,25.12,0.06,996.6,159.1,26.61,26.21,25.9,56,430,False,15.1,8.09,True,calm,0.883,True
1758401221.717292,68666,False,False,True,tds_spike,day,0,25.12,25.19,25.19,-0.06,996.6,159.1,26.67,26.23,25.9,56,420,False,0.0,8.09,True,calm,0.996,False
1758401222.705285,69658,False,False,True,tds_spike,day,0,25.19,25.19,25.12,0.06,996.6,159.1,26.67,26.25,25.9,56,431,False,13.71,8.09,True,calm,0.883,True
1758401223.719167,70666,False,False,True,tds_spike,day,0,25.19,25.19,25.12,0.06,996.7,159.3,26.67,26.27,25.9,56,431,False,9.69,8.09,True,calm,0.883,True
1758401224.711772,71658,False,False,True,tds_spike,day,0,25.12,25.19,25.12,0.0,996.6,159.3,26.67,26.25,26.0,56,436,False,5.86,8.09,True,calm,0.883,True
1758401226.909035,72650,False,False,True,tds_spike,day,0,25.19,25.19,25.12,0.06,996.7,158.9,26.67,26.25,25.9,56,436,False,10.77,8.09,True,calm,0.883,True
1758401227.121376,74074,False,False,True,tds_spike,day,0,25.19,25.19,25.12,0.06,996.7,159.0,26.65,26.27,25.9,56,437,False,0.0,8.09,True,calm,0.996,False
1758401228.129675,75082,False,False,True,tds_spike,day,0,25.19,25.19,25.12,0.06,996.6,158.9,26.71,26.23,26.0,55,430,False,10.0,8.09,True,calm,0.891,True
1758401229.120408,76074,False,False,True,tds_spike,day,0,25.19,25.19,25.12,0.06,996.7,159.0,26.65,26.27,26.0,55,432,False,5.16,8.09,True,calm,0.996,True
1758401230.113983,77066,False,False,True,tds_spike,day,0,25.19,25.19,25.12,0.06,996.7,158.9,26.61,26.27,25.9,55,432,False,5.13,8.09,True,calm,0.996,True
1758401245.144133,12410,False,False,False,none,day,0,25.19,25.19,25.12,0.06,996.7,158.5,26.59,26.25,26.0,55,430,False,5.1,8.09,True,calm,0.957,True
1758401249.4046268,15418,False,False,False,none,day,0,25.19,25.19,25.12,0.06,996.6,158.6,26.59,26.25,25.9,55,444,False,16.35,8.09,True,calm,0.996,True
1758401251.624985,18890,False,False,False,none,day,0,25.19,25.19,25.12,0.06,996.6,158.7,26.59,26.25,25.9,55,417,False,5.08,8.09,True,calm,0.992,True
1758401254.3393412,21610,False,False,False,none,day,0,25.19,25.19,25.12,0.06,996.6,159.0,26.65,26.25,26.0,55,436,False,13.04,8.09,True,calm,0.891,True
1758401255.345397,22618,False,False,False,none,day,0,25.19,25.19,25.12,0.06,996.6,158.9,26.65,26.27,25.9,55,430,False,9.42,8.09,True,calm,0.891,True
1758401256.342518,23610,False,False,False,none,day,0,25.19,25.19,25.19,0.0,996.7,159.0,26.59,26.25,25.9,54,436,False,15.12,8.09,True,calm,0.891,True
1758401257.332431,24602,False,False,True,tds_spike,day,0,25.19,25.19,25.19,0.0,996.6,159.0,26.61,26.27,26.0,54,432,False,0.0,8.09,True,calm,0.996,False
1758401258.346037,25611,False,False,True,tds_spike,day,0,25.19,25.19,25.12,0.06,996.7,159.1,26.65,26.25,25.9,54,434,False,6.16,8.09,True,calm,0.891,True
1758401260.8216581,26602,False,False,True,tds_spike,day,0,25.19,25.19,25.12,0.06,996.7,158.9,26.55,26.27,26.0,54,447,False,16.67,8.09,True,calm,0.801,True
1758401261.048287,28314,False,False,True,tds_spike,day,0,25.19,25.19,25.12,0.06,996.5,159.0,26.59,26.27,25.9,54,428,False,0.0,8.08,True,calm,0.992,False
1758401262.035914,29306,False,False,True,tds_spike,day,0,25.19,25.19,25.12,0.06,996.6,159.1,26.65,26.25,25.9,55,436,False,9.46,8.09,True,calm,0.891,True
1758401263.047443,30314,False,False,True,tds_spike,day,0,25.19,25.19,25.12,0.06,996.6,159.0,26.65,26.27,25.9,55,436,False,19.79,8.09,True,calm,0.797,True
1758401264.0367959,31306,False,False,True,tds_spike,day,0,25.19,25.19,25.12,0.06,996.7,159.0,26.65,26.23,26.0,55,435,False,0.0,8.09,True,calm,0.992,False
1758401266.2683141,32298,False,False,True,tds_spike,day,0,25.19,25.19,25.19,0.0,996.6,159.0,26.59,26.25,26.0,55,436,False,5.45,8.09,True,calm,0.992,True
1758401266.5139961,33754,False,False,True,tds_spike,day,0,25.19,25.19,25.19,0.0,996.6,159.0,26.61,26.23,25.9,55,446,False,10.4,8.09,True,calm,0.891,True
1758401267.4775748,34746,False,False,True,tds_spike,day,0,25.19,25.19,25.12,0.06,996.6,159.1,26.61,26.27,26.0,55,439,False,20.71,8.09,True,calm,0.797,True
1758401268.48278,35754,False,False,True,tds_spike,day,0,25.19,25.19,25.12,0.06,996.6,159.0,26.61,26.25,25.9,55,438,False,0.0,8.09,True,calm,0.992,False
1758401269.494806,36762,False,False,True,tds_spike,day,0,25.19,25.19,25.19,0.0,996.6,159.1,26.67,26.27,25.9,55,432,False,9.64,8.09,True,calm,0.887,True
1758401270.484598,37754,False,False,True,tds_spike,day,0,25.19,25.19,25.19,0.0,996.7,158.7,26.71,26.27,26.0,55,436,False,12.01,8.09,True,calm,0.887,True
1758401271.479886,38746,False,False,True,tds_spike,day,0,25.19,25.19,25.12,0.06,996.5,155.2,28.07,26.35,25.9,55,446,False,25.32,8.08,True,calm,0.891,True
1758401273.722529,39754,False,False,True,tds_spike,night,0,25.19,25.19,25.12,0.06,996.6,19.0,32.35,26.29,26.0,55,439,False,5.89,8.09,True,tds-spike,0.664,False
1758401273.9380858,41210,False,False,True,tds_spike,day,0,25.19,25.19,25.12,0.06,996.6,158.9,26.73,26.29,25.9,55,431,False,10.94,8.09,True,calm,0.887,True
1758401276.177695,42202,False,False,True,tds_spike,day,0,25.19,25.19,25.12,0.06,996.6,158.9,26.65,26.33,26.0,55,447,False,15.17,8.09,True,calm,0.891,True
1758401277.671842,43658,False,False,True,tds_spike,day,0,25.19,25.19,25.12,0.06,996.7,158.8,26.67,26.33,26.0,55,436,False,5.46,8.09,True,calm,0.992,True
1758401277.899789,45162,False,False,True,tds_spike,day,0,25.19,25.19,25.12,0.06,996.7,158.4,26.67,26.27,26.0,55,436,False,9.52,8.09,True,calm,0.992,True
1758401295.079295,11184,False,False,False,none,day,0,25.19,25.19,25.12,0.06,996.7,158.5,26.65,26.29,26.0,55,435,False,5.88,8.09,True,calm,0.738,True
1758401300.5509498,16656,False,False,False,none,day,0,25.19,25.19,25.12,0.06,996.7,158.8,26.61,26.27,26.0,56,421,False,6.21,8.09,True,uniform-overheat,0.754,False
1758401305.548712,21648,False,False,False,human_tap,day,0,25.19,25.19,25.19,0.0,996.6,158.7,26.59,26.33,26.0,56,450,False,14.64,8.09,True,uniform-overheat,0.594,False
1758401306.55258,22656,False,False,False,none,day,0,25.12,25.19,25.19,-0.06,996.6,158.5,26.55,26.27,26.0,56,425,False,0.0,8.09,True,uniform-overheat,0.789,False
1758401307.540709,23648,False,False,False,none,day,0,25.19,25.19,25.19,0.0,996.6,158.6,26.61,26.33,26.0,55,445,False,9.33,8.09,True,uniform-overheat,0.555,False
1758401308.535883,24640,False,False,False,human_tap,day,0,25.19,25.19,25.12,0.06,996.6,158.6,26.59,26.33,26.0,55,425,False,9.2,8.08,True,uniform-overheat,0.754,False
1758401310.543424,26640,False,False,False,none,day,0,25.19,25.19,25.12,0.06,996.6,158.7,26.65,26.27,26.0,55,438,False,48.82,8.09,True,uniform-overheat,0.953,False
1758401318.5689301,34656,False,False,False,none,day,0,25.19,25.19,25.19,0.0,996.7,159.0,26.71,26.33,26.0,54,436,False,17.57,8.09,True,uniform-overheat,0.766,False
1758401319.546155,35648,False,False,False,human_tap,day,0,25.19,25.19,25.12,0.06,996.6,159.0,26.67,26.29,26.0,54,439,False,24.94,8.09,True,uniform-overheat,0.766,False
1758401323.259361,39360,False,False,False,human_tap,day,0,25.19,25.19,25.12,0.06,996.6,158.8,26.65,26.27,26.0,54,425,False,37.53,8.09,True,uniform-overheat,0.902,False
1758401324.2496262,40352,False,False,False,none,day,0,25.19,25.19,25.19,0.0,996.6,158.9,26.67,26.35,26.0,54,435,False,21.56,8.09,True,uniform-overheat,0.766,False
1758401325.2543738,41360,False,False,False,none,day,0,25.19,25.19,25.19,0.0,996.6,158.7,26.61,26.29,26.0,54,436,False,21.45,8.09,True,uniform-overheat,0.766,False
1758401326.2501178,42352,False,False,False,none,day,0,25.19,25.19,25.19,0.0,996.6,158.8,26.65,26.29,26.0,54,431,False,11.91,8.09,True,uniform-overheat,0.754,False
1758401330.247916,46352,False,False,False,human_tap,day,0,25.19,25.19,25.19,0.0,996.6,158.8,26.65,26.29,26.0,54,430,False,5.97,8.08,True,uniform-overheat,0.754,False
1758401332.742111,47360,False,False,False,human_tap,day,0,25.19,25.19,25.12,0.06,996.6,158.9,26.61,26.27,26.0,54,431,False,8.56,8.09,True,uniform-overheat,0.754,False
1758401334.2446852,49072,False,False,False,none,day,0,25.19,25.19,25.19,0.0,996.6,158.8,26.67,26.29,26.0,54,432,False,38.17,8.08,True,uniform-overheat,0.902,False
1758401335.744832,50576,False,False,False,disturbance,day,0,25.19,25.19,25.12,0.06,996.7,158.8,26.67,26.33,26.0,54,432,False,9.74,8.09,True,uniform-overheat,0.754,False
1758401336.950804,53056,False,False,False,disturbance,day,0,25.19,25.19,25.12,0.06,996.6,158.8,26.65,26.33,26.0,54,428,False,20.01,8.09,True,uniform-overheat,0.535,False
1758401337.958273,54064,False,False,False,disturbance,day,0,25.19,25.19,25.19,0.0,996.6,158.9,26.71,26.35,26.0,54,445,False,18.03,8.09,True,uniform-overheat,0.766,False
1758401338.9549718,55056,False,False,False,disturbance,day,0,25.19,25.19,25.12,0.06,996.5,158.8,26.67,26.33,26.0,54,433,False,8.54,8.08,True,uniform-overheat,0.754,False
1758401342.951304,59056,False,False,False,none,day,0,25.19,25.19,25.19,0.0,996.6,158.8,26.65,26.33,26.0,55,431,False,7.49,8.09,True,uniform-overheat,0.754,False
1758401343.954016,60064,False,False,False,human_tap,day,0,25.19,25.19,25.12,0.06,996.7,158.9,26.65,26.33,26.0,55,430,False,24.5,8.09,True,uniform-overheat,0.535,False
1758401344.952239,61056,False,False,False,human_tap,day,0,25.19,25.19,25.19,0.0,996.6,158.7,26.65,26.29,26.0,55,435,False,13.59,8.09,True,uniform-overheat,0.754,False
1758401348.9540741,65056,False,False,False,disturbance,day,0,25.19,25.19,25.19,0.0,996.5,158.6,26.61,26.33,26.0,54,432,False,18.35,8.08,True,uniform-overheat,0.535,False
1758401349.9569511,66064,False,False,False,disturbance,day,0,25.19,25.19,25.19,0.0,996.6,158.7,26.59,26.33,26.0,54,436,False,25.32,8.09,True,uniform-overheat,0.766,False
1758401350.9540071,67056,False,False,False,disturbance,day,0,25.19,25.25,25.19,0.0,996.5,158.8,26.59,26.33,26.0,54,437,False,17.17,8.08,True,uniform-overheat,0.766,False
1758401351.959506,68064,False,False,False,disturbance,day,0,25.19,25.25,25.19,0.0,996.6,158.9,26.61,26.29,26.0,54,435,False,15.86,8.08,True,uniform-overheat,0.754,False
1758401352.952986,69056,False,False,False,disturbance,day,0,25.19,25.19,25.12,0.06,996.6,158.7,26.59,26.29,26.0,54,431,False,21.7,8.08,True,uniform-overheat,0.535,False
1758401357.1796448,73280,False,False,False,none,day,0,25.19,25.19,25.19,0.0,996.6,158.7,26.61,26.29,26.0,54,436,False,13.72,8.09,True,uniform-overheat,0.754,False
1758401360.163818,76272,False,False,False,none,day,0,25.19,25.19,25.12,0.06,996.6,158.8,26.61,26.33,26.0,55,432,False,9.46,8.09,True,uniform-overheat,0.754,False
1758401362.168246,78272,False,False,False,none,day,0,25.19,25.19,25.19,0.0,996.6,158.7,26.65,26.27,26.0,55,436,False,11.38,8.09,True,uniform-overheat,0.754,False
1758401363.173999,79280,False,False,False,human_tap,day,0,25.19,25.19,25.19,0.0,996.7,158.7,26.67,26.33,26.0,55,431,False,8.86,8.09,True,uniform-overheat,0.754,False
1758401366.670006,82768,False,False,False,none,day,0,25.19,25.19,25.12,0.06,996.5,158.9,26.61,26.29,26.0,55,432,False,19.84,8.08,True,uniform-overheat,0.535,False
1758401367.7939541,83776,False,False,False,human_tap,day,0,25.19,25.19,25.12,0.06,996.6,158.8,26.55,26.33,26.0,55,437,False,12.38,8.09,True,uniform-overheat,0.754,False
1758401368.683551,84768,False,False,False,human_tap,day,0,25.19,25.19,25.12,0.06,996.6,158.9,26.59,26.29,26.0,55,437,False,11.36,8.09,True,uniform-overheat,0.754,False
1758401369.668813,85776,False,False,False,none,day,0,25.19,25.19,25.12,0.06,996.6,158.8,26.61,26.29,26.0,55,431,False,12.14,8.09,True,uniform-overheat,0.637,False
1758401372.672857,88768,False,False,False,none,day,0,25.19,25.19,25.12,0.06,996.6,158.8,26.61,26.27,26.0,55,425,False,17.71,8.09,True,uniform-overheat,0.535,False
1758401374.687805,90768,False,False,False,none,day,0,25.19,25.19,25.19,0.0,996.5,158.7,26.65,26.33,26.0,55,436,False,13.17,8.08,True,uniform-overheat,0.754,False
1758401376.6620522,92768,False,False,False,none,day,0,25.19,25.25,25.19,0.0,996.6,158.7,26.65,26.33,26.0,55,444,False,6.09,8.08,True,uniform-overheat,0.754,False
1758401377.674398,93776,False,False,False,human_tap,day,0,25.19,25.19,25.19,0.0,996.5,158.7,26.65,26.29,26.0,55,435,False,20.36,8.08,True,uniform-overheat,0.535,False
1758401379.672195,95776,False,False,False,none,day,0,25.19,25.19,25.19,0.0,996.5,158.7,26.67,26.29,26.0,55,436,False,6.1,8.08,True,uniform-overheat,0.637,False
1758401380.661736,96768,False,False,False,human_tap,day,0,25.19,25.19,25.19,0.0,996.5,159.0,26.59,26.29,26.0,55,436,False,20.68,8.08,True,uniform-overheat,0.535,False
1758401381.6769001,97776,False,False,False,human_tap,day,0,25.19,25.25,25.12,0.06,996.6,159.0,26.65,26.33,26.0,55,436,False,25.12,8.08,True,uniform-overheat,0.535,False
1758401382.668124,98768,False,False,False,none,day,0,25.19,25.19,25.12,0.06,996.6,158.6,26.65,26.33,26.0,55,430,False,9.98,8.09,True,uniform-overheat,0.637,False
1758401383.676426,99776,False,False,False,none,day,0,25.19,25.19,25.19,0.0,996.5,158.2,26.71,26.33,26.0,55,436,False,0.0,8.08,True,uniform-overheat,0.66,False
1758401384.664027,100768,False,False,False,none,day,0,25.19,25.19,25.19,0.0,996.5,158.3,26.65,26.29,26.0,55,446,False,5.24,8.08,True,uniform-overheat,0.789,False
1758401385.681653,101776,False,False,False,human_tap,day,0,25.19,25.19,25.12,0.06,996.5,158.2,26.71,26.29,26.0,55,436,False,5.06,8.08,True,uniform-overheat,0.66,False
1758401386.658838,102768,False,False,False,human_tap,day,0,25.19,25.25,25.12,0.06,996.7,158.8,26.71,26.33,26.0,55,425,False,18.24,8.08,True,uniform-overheat,0.805,False
1758401388.950655,103776,False,False,False,none,day,0,25.19,25.19,25.12,0.06,996.5,159.0,26.71,26.33,26.0,55,435,False,7.66,8.08,True,uniform-overheat,0.637,False
1758401389.1732821,105280,False,False,False,none,day,0,25.19,25.19,25.12,0.06,996.5,158.9,26.61,26.33,26.0,55,425,False,9.46,8.08,True,uniform-overheat,0.766,False
1758401390.170031,106272,True,True,False,none,day,9044,25.19,25.25,25.12,0.06,996.7,159.0,26.65,26.35,26.0,55,437,False,11.2,8.08,True,uniform-overheat,0.754,False
1758401391.176055,107280,True,True,False,none,day,8036,25.19,25.19,25.19,0.0,996.6,159.0,26.61,26.29,26.0,55,435,False,8.43,8.09,True,uniform-overheat,0.637,False
1758401392.1689138,108272,True,True,False,none,day,7044,25.19,25.19,25.12,0.06,996.6,159.0,26.61,26.33,26.0,55,436,False,13.88,8.09,True,uniform-overheat,0.637,False
1758401393.1772559,109280,True,True,False,none,day,6036,25.19,25.19,25.12,0.06,996.6,158.8,26.67,26.33,26.0,55,432,False,18.04,8.09,True,uniform-overheat,0.535,False
1758401394.1664808,110272,True,True,False,none,day,5044,25.19,25.19,25.19,0.0,996.7,159.0,26.71,26.35,26.0,55,434,False,8.63,8.09,True,uniform-overheat,0.637,False
1758401395.17489,111280,True,True,False,none,day,4036,25.19,25.19,25.19,0.0,996.6,159.0,26.71,26.33,26.0,55,431,False,7.86,8.09,True,uniform-overheat,0.637,False
1758401396.164812,112272,True,True,False,none,day,3044,25.19,25.19,25.12,0.06,996.7,159.0,26.59,26.29,26.0,55,431,False,24.55,8.09,True,uniform-overheat,0.535,False
1758401397.176469,113280,True,True,False,none,day,2036,25.19,25.19,25.12,0.06,996.7,159.1,26.61,26.33,26.0,55,428,False,12.95,8.09,True,uniform-overheat,0.637,False
1758401398.173232,114272,True,True,False,none,day,1044,25.19,25.19,25.19,0.0,996.6,159.1,26.55,26.33,26.0,55,435,False,14.38,8.08,True,uniform-overheat,0.637,False
1758401399.156415,115264,True,True,False,none,day,52,25.19,25.19,25.19,0.0,996.6,158.9,26.49,26.33,26.0,55,444,False,15.63,8.09,True,uniform-overheat,0.754,False
1758401400.1683881,116272,False,False,False,none,day,0,25.19,25.19,25.12,0.06,996.6,158.8,26.55,26.33,26.0,55,434,False,13.01,8.09,True,uniform-overheat,0.637,False
1758401401.178957,117280,False,False,False,human_tap,day,0,25.19,25.19,25.19,0.0,996.6,158.9,26.59,26.29,26.0,55,436,False,10.47,8.08,True,uniform-overheat,0.637,False
1758401402.168135,118272,False,False,False,human_tap,day,0,25.19,25.19,25.19,0.0,996.6,158.9,26.55,26.29,26.0,55,436,False,7.58,8.08,True,uniform-overheat,0.637,False
1758401404.16497,120272,False,False,False,none,day,0,25.19,25.19,25.12,0.06,996.6,158.9,26.49,26.27,26.0,56,436,False,9.47,8.09,True,uniform-overheat,0.637,False
1758401406.1680288,122272,False,False,False,none,day,0,25.19,25.19,25.12,0.06,996.7,158.9,26.49,26.29,26.0,56,430,False,5.48,8.09,True,uniform-overheat,0.637,False
1758401407.174633,123280,False,False,False,human_tap,day,0,25.19,25.19,25.19,0.0,996.6,158.7,26.65,26.29,26.0,56,449,False,8.42,8.09,True,uniform-overheat,0.754,False
1758401409.172933,125280,False,False,False,none,day,0,25.19,25.19,25.19,0.0,996.6,158.9,26.59,26.29,26.0,56,434,False,12.35,8.09,True,uniform-overheat,0.637,False
1758401412.662699,128768,False,False,False,none,day,0,25.19,25.19,25.19,0.0,996.6,158.7,26.55,26.27,26.0,56,430,False,0.0,8.09,True,uniform-overheat,0.793,False
1758401413.671084,129776,False,False,False,none,day,0,25.19,25.19,25.12,0.06,996.7,159.0,26.61,26.29,26.0,56,438,False,9.41,8.09,True,uniform-overheat,0.637,False
