ts,ms,pump,manual_override,alert,reason,rec_ms,tTop,tMid,tBot,dT_tb,pressure_hPa,lux,irObj,irAmb,airT,airRH,tds_mV,tds_sat,micRMS,DOproxy
1758224489.145364,422172,False,False,True,tds_spike,0,25.37,25.44,25.37,0.0,1003.1,172.6,25.61,24.87,24.4,62,439,False,5.11,0.532
1758224490.136597,423164,False,False,True,cold_shock,0,25.37,25.37,25.37,0.0,1003.1,172.5,25.53,24.89,24.4,62,418,False,4.21,0.533
1758224491.153295,424172,False,False,True,ambient_fire,0,25.37,25.37,25.44,-0.06,1003.2,172.6,25.63,24.87,24.4,62,421,False,1.98,0.533
1758224492.134094,425164,False,False,True,ambient_fire,0,25.44,25.37,25.37,0.06,1003.2,172.5,25.63,24.93,24.4,62,430,False,3.42,0.533
1758224493.143743,426172,False,False,True,tds_spike,0,25.37,25.44,25.37,0.0,1003.2,172.5,25.53,24.89,24.4,62,437,False,1.99,0.532
1758224494.150012,427164,False,False,True,tds_spike,0,25.37,25.44,25.37,0.0,1003.1,172.6,25.55,24.89,24.4,62,436,False,3.17,0.531
1758224495.168316,428172,False,False,True,tds_spike,0,25.44,25.44,25.37,0.06,1003.1,172.4,25.49,24.87,24.4,62,431,False,2.84,0.532
1758224496.135482,429164,False,False,True,cold_shock,0,25.37,25.37,25.37,0.0,1003.1,172.6,25.47,24.87,24.4,62,423,False,2.28,0.533
1758224497.146085,430172,False,False,True,ambient_fire,0,25.44,25.37,25.37,0.06,1003.1,172.6,25.61,24.89,24.4,62,420,False,2.26,0.533
1758224498.139068,431164,False,False,True,tds_spike,0,25.37,25.37,25.44,-0.06,1003.2,172.7,25.53,24.85,24.4,62,446,False,4.16,0.533
1758224499.153537,432172,False,False,True,tds_spike,0,25.37,25.37,25.37,0.0,1003.2,172.6,25.55,24.87,24.4,62,411,False,2.36,0.533
1758224500.1357682,433164,False,False,True,ambient_fire,0,25.37,25.37,25.37,0.0,1003.1,172.6,25.61,24.87,24.4,62,417,False,14.27,0.533
1758224501.151106,434172,False,False,True,tds_spike,0,25.37,25.37,25.44,-0.06,1003.2,172.7,25.61,24.89,24.4,62,420,False,2.91,0.533
1758224502.140883,435164,False,False,True,tds_spike,0,25.37,25.37,25.37,0.0,1003.2,172.7,25.53,24.89,24.4,62,428,False,3.12,0.533
1758224503.141161,436172,False,False,True,ambient_fire,0,25.37,25.44,25.37,0.0,1003.1,172.7,25.59,24.87,24.4,62,420,False,1.71,0.531
1758224504.136301,437164,False,False,True,tds_spike,0,25.37,25.44,25.37,0.0,1003.1,172.9,25.61,24.89,24.4,62,454,False,11.42,0.532
1758224505.15044,438172,False,False,True,tds_spike,0,25.44,25.44,25.37,0.06,1003.2,172.6,25.55,24.89,24.4,62,420,False,3.2,0.532
1758224506.1589398,439164,False,False,True,cold_shock,0,25.37,25.37,25.37,0.0,1003.1,172.6,25.53,24.87,24.4,62,424,False,2.68,0.533
1758224507.147997,440172,False,False,True,tds_spike,0,25.37,25.44,25.37,0.0,1003.1,172.8,25.55,24.89,24.4,62,424,False,3.66,0.531
1758224508.138145,441164,False,False,True,cold_shock,0,25.44,25.37,25.37,0.06,1003.0,172.7,25.55,24.91,24.4,62,428,False,3.46,0.533
1758224509.145704,442172,False,False,True,ambient_fire,0,25.37,25.44,25.37,0.0,1003.2,172.7,25.61,24.87,24.4,62,409,False,3.4,0.532
1758224510.1522508,443164,False,False,True,ambient_fire,0,25.37,25.44,25.37,0.0,1003.1,172.8,25.49,24.91,24.4,62,419,False,2.7,0.531
1758224511.156938,444172,False,False,True,ambient_fire,0,25.44,25.44,25.44,0.0,1003.1,172.7,25.61,24.89,24.4,62,456,False,2.17,0.532
1758224512.133068,445164,False,False,True,tds_spike,0,25.44,25.44,25.37,0.06,1003.2,172.9,25.53,24.87,24.4,62,436,False,2.73,0.532
1758224513.155626,446172,False,False,True,tds_spike,0,25.37,25.44,25.37,0.0,1003.1,172.9,25.53,24.89,24.4,62,431,False,1.72,0.532
1758224514.435183,447164,False,False,True,tds_spike,0,25.37,25.44,25.37,0.0,1003.1,172.9,25.53,24.91,24.4,62,425,False,1.45,0.531
1758224515.1428092,448172,False,False,True,cold_shock,0,25.37,25.37,25.44,-0.06,1003.1,172.9,25.49,24.91,24.4,62,417,False,3.14,0.533
1758224516.135604,449164,False,False,True,tds_spike,0,25.37,25.37,25.37,0.0,1003.2,172.9,25.49,24.89,24.4,62,424,False,3.71,0.533
1758224517.143871,450172,False,False,True,ambient_fire,0,25.37,25.44,25.37,0.0,1003.1,172.7,25.61,24.87,24.4,62,436,False,3.46,0.531
1758224518.144547,451164,False,False,True,ambient_fire,0,25.37,25.44,25.37,0.0,1003.2,172.8,25.63,24.91,24.4,62,436,False,1.94,0.532
1758224519.1603441,452172,False,False,True,cold_shock,0,25.37,25.37,25.37,0.0,1003.1,172.9,25.59,24.89,24.4,62,415,False,2.87,0.533
1758224520.150648,453164,False,False,True,ambient_fire,0,25.37,25.44,25.37,0.0,1003.1,173.0,25.63,24.87,24.4,61,421,False,2.26,0.532
1758224521.150551,454172,False,False,True,ambient_fire,0,25.37,25.44,25.37,0.0,1003.1,172.9,25.55,24.91,24.4,61,435,False,3.08,0.532
1758224522.137723,455164,False,False,True,tds_spike,0,25.44,25.44,25.37,0.06,1003.0,172.7,25.55,24.89,24.4,61,417,False,3.67,0.531
1758224523.1480541,456172,False,False,True,tds_spike,0,25.37,25.44,25.37,0.0,1003.1,173.1,25.55,24.91,24.4,61,437,False,2.72,0.531
1758224524.138753,457164,False,False,True,ambient_fire,0,25.44,25.37,25.37,0.06,1003.1,173.1,25.63,24.91,24.4,61,415,False,2.16,0.533
1758224525.143061,458172,False,False,True,tds_spike,0,25.37,25.37,25.37,0.0,1003.1,173.3,25.53,24.91,24.4,61,430,False,1.74,0.533
1758224526.136405,459164,False,False,True,tds_spike,0,25.37,25.37,25.37,0.0,1003.1,173.3,25.55,24.87,24.4,61,447,False,2.08,0.533
1758224527.149921,460172,False,False,True,ambient_fire,0,25.37,25.44,25.37,0.0,1003.1,173.4,25.61,24.89,24.4,60,420,False,2.53,0.531
1758224528.146654,461164,False,False,True,cold_shock,0,25.44,25.37,25.37,0.06,1003.1,173.3,25.63,24.87,24.4,60,417,False,4.12,0.533
1758224529.1434891,462172,False,False,True,tds_spike,0,25.37,25.44,25.37,0.0,1003.2,173.4,25.59,24.87,24.4,60,431,False,3.37,0.532
1758224530.16022,463164,False,False,True,tds_spike,0,25.44,25.44,25.37,0.06,1003.1,173.5,25.59,24.85,24.4,60,433,False,1.96,0.531
1758224531.141999,464172,False,False,True,ambient_fire,0,25.37,25.44,25.44,-0.06,1003.2,173.3,25.55,24.91,24.4,60,425,False,3.04,0.532
1758224532.1589,465164,False,False,True,cold_shock,0,25.44,25.37,25.37,0.06,1003.1,173.5,25.47,24.87,24.4,60,420,False,5.85,0.533
1758224533.146553,466172,False,False,True,ambient_fire,0,25.37,25.37,25.44,-0.06,1003.2,173.4,25.53,24.89,24.4,61,410,False,3.48,0.533
1758224534.136972,467164,False,False,True,ambient_fire,0,25.44,25.37,25.37,0.06,1003.2,173.2,25.59,24.89,24.4,61,424,False,2.81,0.533
1758224535.15553,468172,False,False,True,tds_spike,0,25.37,25.37,25.37,0.0,1003.1,173.4,25.53,24.89,24.4,61,430,False,2.7,0.533
1758224536.282499,469164,False,False,True,tds_spike,0,25.37,25.37,25.37,0.0,1003.1,173.4,25.53,24.87,24.4,61,423,False,4.24,0.533
1758224537.2554529,470172,False,False,True,ambient_fire,0,25.37,25.44,25.37,0.0,1003.2,173.3,25.63,24.89,24.4,61,420,False,2.69,0.532
1758224538.159067,471164,False,False,True,ambient_fire,0,25.44,25.37,25.37,0.06,1003.1,166.8,26.15,24.89,24.4,61,431,False,2.12,0.533
1758224539.144762,472172,False,False,True,ambient_fire,0,25.37,25.44,25.37,0.0,1003.1,162.6,26.65,24.89,24.4,61,420,False,2.46,0.532
1758224540.171412,473164,False,False,True,ambient_fire,0,25.37,25.37,25.37,0.0,1003.1,133.3,26.87,24.93,24.4,61,435,False,2.06,0.533
1758224541.5090828,474172,False,False,True,ambient_fire,0,25.44,25.37,25.37,0.06,1003.1,13.2,29.63,24.93,24.4,61,438,False,2.51,0.533
1758224542.144201,475164,False,False,True,ambient_fire,0,25.37,25.44,25.37,0.0,1003.1,22.8,29.17,24.99,24.5,62,415,False,2.91,0.531
1758224545.6267169,476172,False,False,True,cold_shock,0,25.37,25.37,25.37,0.0,1003.1,39.3,29.09,25.01,24.4,62,430,False,3.62,0.533
1758224545.9327428,478956,False,False,True,tds_spike,0,25.37,25.37,25.37,0.0,1003.1,153.1,,,24.4,62,454,False,37.47,0.533
1758224546.942323,479964,False,False,True,tds_spike,0,25.37,25.37,25.37,0.0,1003.2,148.6,28.13,24.99,24.4,61,426,False,3.96,0.533
1758224547.960263,480956,False,False,True,tds_spike,0,25.37,25.37,25.37,0.0,1003.1,169.4,25.75,24.97,24.4,61,437,False,2.06,0.533
1758224548.947582,481964,False,False,True,ambient_fire,0,25.44,25.37,25.37,0.06,1003.2,118.4,27.11,25.01,24.4,61,431,False,3.67,0.533
1758224549.9757419,482956,False,False,True,tds_spike,0,25.37,25.37,25.37,0.0,1003.1,164.3,26.41,25.01,24.4,61,435,False,2.28,0.533
1758224551.099222,483964,False,False,True,tds_spike,0,25.37,25.37,25.37,0.0,1003.1,155.8,26.41,25.01,24.5,61,437,False,2.59,0.533
1758224551.929225,484956,False,False,True,ambient_fire,0,25.37,25.37,25.37,0.0,1003.1,141.7,27.55,25.01,24.5,61,421,False,1.48,0.533
1758224552.944597,485964,False,False,True,tds_spike,0,25.37,25.37,25.37,0.0,1003.2,168.4,25.69,25.01,24.5,61,425,False,2.15,0.533
1758224553.9346611,486956,False,False,True,tds_spike,0,25.37,25.44,25.37,0.0,1003.2,173.0,25.59,25.01,24.5,61,430,False,3.85,0.532
1758224554.948444,487964,False,False,True,tds_spike,0,25.37,25.44,25.37,0.0,1003.1,172.3,25.55,25.01,24.4,61,430,False,2.85,0.531
1758224556.233324,488956,False,False,True,ambient_fire,0,25.37,25.37,25.37,0.0,1003.2,172.3,25.59,24.99,24.4,61,433,False,2.23,0.533
1758224557.161899,489964,False,False,True,tds_spike,0,25.37,25.37,25.37,0.0,1003.1,172.3,25.59,24.99,24.4,61,434,False,2.68,0.533
1758224557.9582999,490956,False,False,True,ambient_fire,0,25.37,25.37,25.37,0.0,1003.0,172.2,25.67,25.03,24.5,61,438,False,1.79,0.533
1758224558.9548008,491964,False,False,True,tds_spike,0,25.37,25.37,25.37,0.0,1003.1,172.5,25.63,25.03,24.5,61,424,False,2.84,0.533
1758224559.959844,492956,False,False,True,tds_spike,0,25.37,25.44,25.37,0.0,1003.1,172.4,25.61,25.03,24.5,61,439,False,2.14,0.531
1758224561.219688,493964,False,False,True,tds_spike,0,25.37,25.44,25.37,0.0,1003.1,172.3,25.59,25.01,24.5,61,421,False,4.11,0.532
1758224561.948504,494956,False,False,True,ambient_fire,0,25.37,25.37,25.37,0.0,1003.1,172.3,25.61,25.05,24.4,61,420,False,1.79,0.533
1758224563.0051131,495964,False,False,True,tds_spike,0,25.37,25.37,25.37,0.0,1003.2,172.2,25.61,25.03,24.5,61,436,False,2.79,0.533
1758224563.98789,496956,False,False,True,tds_spike,0,25.37,25.37,25.37,0.0,1003.1,172.5,25.63,25.05,24.5,62,424,False,2.91,0.533
1758224564.9562712,497964,False,False,True,ambient_fire,0,25.37,25.44,25.37,0.0,1003.1,172.3,25.69,25.01,24.5,62,446,False,2.66,0.532
1758224565.928457,498956,False,False,True,cold_shock,0,25.44,25.37,25.37,0.06,1003.2,172.3,25.61,25.03,24.5,62,415,False,3.18,0.533
1758224566.9366221,499964,False,False,True,tds_spike,0,25.37,25.37,25.37,0.0,1003.1,172.2,25.59,25.05,24.5,62,420,False,2.59,0.533
1758224567.925777,500956,False,False,True,ambient_fire,0,25.37,25.37,25.37,0.0,1003.1,172.3,25.63,25.03,24.5,62,431,False,1.69,0.533
1758224568.938163,501964,False,False,True,tds_spike,0,25.37,25.44,25.44,-0.06,1003.1,172.6,25.61,25.05,24.5,62,419,False,2.12,0.532
1758224569.9350011,502956,False,False,True,cold_shock,0,25.37,25.37,25.37,0.0,1003.2,172.7,25.61,25.05,24.5,62,426,False,3.38,0.533
1758224570.9393651,503964,False,False,True,tds_spike,0,25.37,25.37,25.37,0.0,1003.2,172.8,25.55,25.05,24.5,62,446,False,2.22,0.533
1758224572.0858638,504956,False,False,True,ambient_fire,0,25.37,25.37,25.44,-0.06,1003.1,172.9,25.59,25.03,24.5,62,421,False,2.95,0.533
1758224572.934616,505964,False,False,True,tds_spike,0,25.37,25.37,25.37,0.0,1003.1,172.7,25.55,25.05,24.5,62,420,False,2.32,0.533
1758224573.9318771,506956,False,False,True,ambient_fire,0,25.37,25.37,25.37,0.0,1003.2,172.9,25.59,25.05,24.5,62,419,False,2.66,0.533
1758224574.936406,507964,False,False,True,tds_spike,0,25.37,25.37,25.37,0.0,1003.1,172.6,25.61,25.05,24.5,62,434,False,3.01,0.533
1758224575.925617,508956,False,False,True,tds_spike,0,25.37,25.37,25.37,0.0,1003.2,172.7,25.59,25.05,24.5,62,433,False,2.84,0.533
1758224576.937788,509964,False,False,True,tds_spike,0,25.37,25.37,25.37,0.0,1003.1,172.8,25.59,25.05,24.5,62,431,False,1.73,0.533
1758224577.9299781,510956,False,False,True,ambient_fire,0,25.37,25.37,25.37,0.0,1003.1,172.9,25.63,25.03,24.5,62,432,False,4.22,0.533
1758224578.949677,511964,False,False,True,tds_spike,0,25.37,25.37,25.37,0.0,1003.2,172.8,25.55,25.03,24.5,62,439,False,2.84,0.533
1758224579.925906,512956,False,False,True,ambient_fire,0,25.37,25.37,25.37,0.0,1003.2,172.7,25.61,25.05,24.5,62,420,False,1.51,0.533
1758224580.9387982,513964,False,False,True,tds_spike,0,25.37,25.37,25.37,0.0,1003.1,172.8,25.63,25.03,24.5,62,380,False,3.19,0.533
1758224581.926473,514956,False,False,True,tds_spike,0,25.37,25.37,25.37,0.0,1003.1,172.8,25.61,25.01,24.5,62,418,False,2.01,0.533
1758224582.998424,515964,False,False,True,ambient_fire,0,25.37,25.37,25.37,0.0,1003.1,172.7,25.61,25.07,24.5,62,447,False,2.17,0.533
1758224583.925447,516956,False,False,True,tds_spike,0,25.37,25.37,25.37,0.0,1003.2,172.9,25.59,25.07,24.5,62,461,False,2.41,0.533
1758224584.932663,517964,False,False,True,tds_spike,0,25.37,25.37,25.37,0.0,1003.1,172.7,25.59,25.01,24.5,62,421,False,3.09,0.533
1758224585.9297159,518956,False,False,True,tds_spike,0,25.44,25.37,25.37,0.06,1003.2,172.8,25.59,25.03,24.5,62,409,False,2.05,0.533
1758224586.9348328,519964,False,False,True,ambient_fire,0,25.44,25.44,25.37,0.06,1003.2,172.8,25.59,25.07,24.5,62,417,False,3.02,0.532
1758224587.9296541,520956,False,False,True,tds_spike,0,25.37,25.44,25.37,0.0,1003.2,172.6,25.59,25.03,24.5,62,391,False,3.23,0.532
1758224588.951149,521964,False,False,True,cold_shock,0,25.44,25.37,25.37,0.06,1003.2,172.5,25.55,25.05,24.5,62,447,False,1.99,0.533
1758224589.9304068,522956,False,False,True,ambient_fire,0,25.37,25.37,25.37,0.0,1003.1,172.5,25.59,25.05,24.5,62,436,False,2.02,0.533
1758224590.9416058,523964,False,False,True,tds_spike,0,25.37,25.37,25.37,0.0,1003.1,172.3,25.61,25.03,24.5,62,430,False,2.3,0.533
1758224591.942605,524956,False,False,True,tds_spike,0,25.37,25.37,25.37,0.0,1003.2,172.2,25.61,25.03,24.5,62,432,False,1.66,0.533
1758224592.93344,525964,False,False,True,tds_spike,0,25.37,25.37,25.37,0.0,1003.1,172.2,25.59,25.05,24.5,61,446,False,1.74,0.533
1758224593.9350321,526956,False,False,True,tds_spike,0,25.37,25.37,25.37,0.0,1003.1,172.4,25.59,25.05,24.5,61,431,False,3.21,0.533
1758224594.9383218,527964,False,False,True,ambient_fire,0,25.37,25.37,25.37,0.0,1003.2,172.4,25.63,25.05,24.5,61,437,False,1.9,0.533
1758224595.954435,528956,False,False,True,tds_spike,0,25.37,25.37,25.37,0.0,1003.1,172.5,25.59,25.07,24.5,61,439,False,2.49,0.533
1758224596.932441,529964,False,False,True,tds_spike,0,25.37,25.37,25.37,0.0,1003.1,172.2,25.61,25.05,24.5,61,434,False,3.66,0.533
1758224597.9259431,530956,False,False,True,ambient_fire,0,25.44,25.37,25.37,0.06,1003.2,172.3,25.67,25.07,24.5,61,417,False,3.13,0.533
1758224598.932598,531964,False,False,True,tds_spike,0,25.37,25.37,25.37,0.0,1003.1,172.1,25.55,25.03,24.5,61,454,False,2.42,0.533
1758224599.9303591,532956,False,False,True,ambient_fire,0,25.37,25.37,25.37,0.0,1003.1,172.2,25.59,25.05,24.5,60,431,False,2.9,0.533
1758224600.9426181,533964,False,False,True,tds_spike,0,25.37,25.37,25.37,0.0,1003.2,172.2,25.59,25.03,24.5,60,420,False,2.86,0.533
1758224601.937242,534956,False,False,True,ambient_fire,0,25.37,25.37,25.37,0.0,1003.2,172.2,25.67,25.03,24.5,60,430,False,2.11,0.533
1758224602.932965,535964,False,False,True,tds_spike,0,25.37,25.37,25.37,0.0,1003.1,172.3,25.59,25.05,24.5,60,420,False,1.81,0.533
1758224604.132382,536956,False,False,True,tds_spike,0,25.37,25.37,25.37,0.0,1003.2,172.4,25.61,25.03,24.5,60,415,False,4.5,0.533
1758224604.959685,537964,False,False,True,tds_spike,0,25.37,25.44,25.31,0.06,1003.1,172.2,25.59,25.03,24.5,60,425,False,2.83,0.532
1758224605.9250188,538956,False,False,True,ambient_fire,0,25.37,25.37,25.37,0.0,1003.2,172.3,25.63,25.03,24.4,60,410,False,1.99,0.533
1758224606.936506,539964,False,False,True,tds_spike,0,25.37,25.37,25.37,0.0,1003.2,172.1,25.63,25.01,24.5,60,425,False,2.41,0.533
1758224607.92788,540956,False,False,True,ambient_fire,0,25.37,25.37,25.37,0.0,1003.2,171.9,25.61,25.05,24.5,60,436,False,2.16,0.533
1758224608.934586,541964,False,False,True,tds_spike,0,25.37,25.37,25.37,0.0,1003.2,171.9,25.59,25.05,24.5,60,420,False,2.3,0.533
1758224609.9284558,542956,False,False,True,ambient_fire,0,25.37,25.37,25.37,0.0,1003.2,172.2,25.63,25.07,24.5,60,449,False,2.47,0.533
1758224610.934509,543964,False,False,True,tds_spike,0,25.44,25.37,25.37,0.06,1003.2,172.3,25.61,25.05,24.5,60,426,False,1.5,0.533
1758224611.928289,544956,False,False,True,tds_spike,0,25.37,25.37,25.37,0.0,1003.2,172.2,25.63,25.03,24.5,60,391,False,1.41,0.533
1758224612.9440699,545964,False,False,True,ambient_fire,0,25.37,25.37,25.37,0.0,1003.2,172.1,25.67,25.05,24.5,60,415,False,1.4,0.533
1758224613.928035,546956,False,False,True,tds_spike,0,25.37,25.37,25.37,0.0,1003.1,172.1,25.59,25.03,24.5,60,430,False,2.28,0.533
1758224615.190513,547964,False,False,True,tds_spike,0,25.37,25.37,25.37,0.0,1003.2,172.2,25.59,25.03,24.5,60,419,False,2.1,0.533
1758224615.927976,548956,False,False,True,tds_spike,0,25.37,25.37,25.37,0.0,1003.2,172.1,25.55,25.03,24.5,60,433,False,2.02,0.533
1758224616.941139,549964,False,False,True,ambient_fire,0,25.37,25.37,25.37,0.0,1003.1,172.1,25.67,25.05,24.5,60,421,False,2.67,0.533
1758224617.925905,550956,False,False,True,tds_spike,0,25.37,25.37,25.37,0.0,1003.2,172.2,25.59,25.07,24.5,60,421,False,1.7,0.533
1758224618.937718,551964,False,False,True,tds_spike,0,25.37,25.37,25.37,0.0,1003.1,172.1,25.59,25.05,24.5,60,432,False,3.83,0.533
1758224619.928799,552956,False,False,True,ambient_fire,0,25.37,25.37,25.31,0.06,1003.2,172.1,25.63,25.07,24.5,60,419,False,2.48,0.533
1758224620.938947,553964,False,False,True,tds_spike,0,25.37,25.37,25.37,0.0,1003.1,171.9,25.59,25.07,24.5,60,430,False,2.31,0.533
1758224621.948619,554956,False,False,True,ambient_fire,0,25.37,25.37,25.37,0.0,1003.1,171.9,25.63,25.07,24.5,60,411,False,2.15,0.533
1758224622.9353049,555964,False,False,True,tds_spike,0,25.37,25.37,25.37,0.0,1003.2,171.9,25.55,25.05,24.5,61,431,False,2.14,0.533
1758224623.93168,556956,False,False,True,ambient_fire,0,25.37,25.37,25.37,0.0,1003.1,171.9,25.63,25.05,24.5,61,426,False,2.02,0.533
1758224624.9391391,557964,False,False,True,tds_spike,0,25.37,25.37,25.37,0.0,1003.1,171.8,25.55,25.05,24.5,61,430,False,2.16,0.533
1758224625.931676,558956,False,False,True,ambient_fire,0,25.37,25.37,25.37,0.0,1003.1,172.1,25.61,25.07,24.5,61,432,False,2.64,0.533
1758224626.9802308,559964,False,False,True,tds_spike,0,25.37,25.37,25.37,0.0,1003.1,172.1,25.55,25.05,24.5,61,430,False,1.92,0.533
1758224627.927791,560956,False,False,True,ambient_fire,0,25.37,25.37,25.37,0.0,1003.1,171.9,25.63,25.09,24.5,61,447,False,1.87,0.533
1758224628.936524,561964,False,False,True,tds_spike,0,25.37,25.37,25.37,0.0,1003.1,171.9,25.61,25.07,24.5,61,421,False,3.94,0.533
1758224629.9310458,562956,False,False,True,tds_spike,0,25.37,25.37,25.37,0.0,1003.1,172.1,25.63,25.07,24.5,61,425,False,2.72,0.533
1758224630.937632,563964,False,False,True,tds_spike,0,25.37,25.37,25.37,0.0,1003.2,171.9,25.63,25.07,24.5,61,425,False,2.36,0.533
1758224631.928319,564956,False,False,True,tds_spike,0,25.37,25.37,25.37,0.0,1003.2,171.9,25.61,25.05,24.5,61,421,False,3.17,0.533
1758224632.9346921,565964,False,False,True,tds_spike,0,25.37,25.37,25.37,0.0,1003.2,171.9,25.63,25.05,24.5,61,430,False,2.47,0.533
1758224633.928013,566956,False,False,True,ambient_fire,0,25.37,25.37,25.31,0.06,1003.1,171.9,25.63,25.09,24.5,61,431,False,2.06,0.533
1758224634.935209,567964,False,False,True,tds_spike,0,25.37,25.37,25.37,0.0,1003.2,171.8,25.61,25.05,24.5,61,431,False,3.51,0.533
1758224635.9310222,568956,False,False,True,tds_spike,0,25.37,25.37,25.37,0.0,1003.2,171.8,25.61,25.05,24.5,61,420,False,3.85,0.533
1758224636.9399848,569964,False,False,True,tds_spike,0,25.37,25.37,25.37,0.0,1003.1,171.9,25.59,25.05,24.5,61,427,False,3.04,0.533
1758224637.9277701,570956,False,False,True,tds_spike,0,25.37,25.37,25.37,0.0,1003.1,171.8,25.61,25.07,24.5,61,439,False,2.76,0.533
1758224638.9425511,571964,False,False,True,ambient_fire,0,25.37,25.37,25.37,0.0,1003.1,171.8,25.67,25.07,24.5,61,420,False,2.1,0.533
1758224639.93479,572956,False,False,True,tds_spike,0,25.37,25.37,25.37,0.0,1003.1,171.9,25.59,25.07,24.5,61,416,False,3.26,0.533
1758224640.933841,573964,False,False,True,ambient_fire,0,25.37,25.37,25.37,0.0,1003.1,171.8,25.63,25.09,24.5,61,428,False,3.26,0.533
1758224641.9286752,574956,False,False,True,tds_spike,0,25.37,25.37,25.37,0.0,1003.1,171.9,25.61,25.03,24.5,61,421,False,2.97,0.533
1758224642.948041,575964,False,False,True,ambient_fire,0,25.37,25.37,25.37,0.0,1003.1,171.9,25.69,25.09,24.5,61,414,False,3.03,0.533
1758224643.9232378,576956,False,False,True,tds_spike,0,25.37,25.37,25.37,0.0,1003.2,171.9,25.59,25.07,24.5,61,424,False,2.56,0.533
1758224644.933454,577964,False,False,True,tds_spike,0,25.37,25.37,25.37,0.0,1003.1,172.0,25.55,25.05,24.5,61,431,False,2.2,0.533
1758224645.928847,578956,False,False,True,ambient_fire,0,25.37,25.37,25.37,0.0,1003.1,171.9,25.61,25.05,24.5,61,430,False,3.24,0.533
1758224646.959759,579964,False,False,True,tds_spike,0,25.37,25.37,25.37,0.0,1003.1,171.9,25.61,25.05,24.5,61,430,False,2.09,0.533
1758224647.9284852,580956,False,False,True,ambient_fire,0,25.37,25.37,25.37,0.0,1003.1,171.8,25.61,25.09,24.5,61,431,False,3.83,0.533
1758224648.939786,581964,False,False,True,ambient_fire,0,25.37,25.37,25.37,0.0,1003.1,171.9,25.67,25.07,24.5,61,447,False,1.62,0.533
1758224650.305205,582956,False,False,True,tds_spike,0,25.37,25.37,25.37,0.0,1003.1,171.8,25.63,25.05,24.5,61,421,False,3.07,0.533
1758224650.9384289,583964,False,False,True,tds_spike,0,25.37,25.37,25.37,0.0,1003.0,171.9,25.59,25.05,24.5,61,431,False,3.55,0.533
1758224651.925311,584956,False,False,True,tds_spike,0,25.37,25.37,25.37,0.0,1003.1,171.9,25.61,25.07,24.5,61,425,False,1.54,0.533
1758224652.9344242,585964,False,False,True,tds_spike,0,25.37,25.37,25.37,0.0,1003.1,171.9,25.59,25.05,24.5,61,432,False,2.86,0.533
1758224653.9247758,586956,False,False,True,ambient_fire,0,25.37,25.37,25.37,0.0,1003.0,171.7,25.67,25.11,24.5,61,421,False,2.83,0.533
1758224654.934975,587964,False,False,True,tds_spike,0,25.37,25.37,25.37,0.0,1003.2,171.9,25.61,25.05,24.5,61,417,False,3.25,0.533
1758224655.955242,588956,False,False,True,tds_spike,0,25.37,25.37,25.37,0.0,1003.0,171.7,25.61,25.07,24.5,61,432,False,4.14,0.533
1758224656.940149,589964,False,False,True,ambient_fire,0,25.37,25.37,25.37,0.0,1003.2,171.6,25.67,25.07,24.5,61,423,False,3.76,0.533
1758224657.930662,590956,False,False,True,tds_spike,0,25.37,25.37,25.37,0.0,1003.1,171.6,25.61,25.09,24.5,61,424,False,1.37,0.533
1758224658.9400399,591964,False,False,True,tds_spike,0,25.37,25.37,25.37,0.0,1003.1,171.8,25.63,25.07,24.5,61,425,False,3.42,0.533
1758224659.940494,592956,False,False,True,tds_spike,0,25.37,25.37,25.37,0.0,1003.2,171.6,25.61,25.07,24.5,61,436,False,3.1,0.533
1758224660.938488,593964,False,False,True,tds_spike,0,25.37,25.37,25.37,0.0,1003.1,171.6,25.63,25.07,24.5,61,433,False,2.88,0.533
1758224661.9278212,594956,False,False,True,tds_spike,0,25.37,25.44,25.37,0.0,1003.1,171.7,25.59,25.09,24.5,62,430,False,2.15,0.532
1758224662.9689758,595964,False,False,True,ambient_fire,0,25.37,25.37,25.37,0.0,1003.1,171.7,25.63,25.09,24.5,62,417,False,2.1,0.533
1758224663.9300601,596956,False,False,True,tds_spike,0,25.37,25.37,25.37,0.0,1003.1,171.7,25.59,25.07,24.5,62,435,False,2.56,0.533
1758224664.9335449,597964,False,False,True,tds_spike,0,25.37,25.37,25.37,0.0,1003.0,171.6,25.61,25.09,24.5,62,425,False,2.66,0.533
1758224665.9277482,598956,False,False,True,tds_spike,0,25.37,25.37,25.37,0.0,1003.0,171.6,25.59,25.07,24.5,62,418,False,3.65,0.533
1758224666.938308,599964,False,False,True,tds_spike,0,25.37,25.37,25.37,0.0,1003.1,171.6,25.61,25.07,24.5,62,420,False,2.81,0.533
1758224667.932596,600956,False,False,True,ambient_fire,0,25.37,25.37,25.37,0.0,1003.1,171.7,25.69,25.07,24.5,62,421,False,2.42,0.533
1758224668.936377,601964,False,False,True,tds_spike,0,25.37,25.37,25.37,0.0,1003.0,171.8,25.59,25.07,24.5,62,423,False,2.98,0.533
1758224669.9254699,602956,False,False,True,tds_spike,0,25.37,25.37,25.37,0.0,1003.0,171.7,25.59,25.07,24.5,62,421,False,2.48,0.533
1758224670.932461,603964,False,False,True,ambient_fire,0,25.37,25.37,25.37,0.0,1003.1,171.6,25.63,25.07,24.5,62,430,False,1.56,0.533
